block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
1619,64,97.4,17.4,1333.33333333,482.034,0
1620,64,72.9,8.3,1333.33333333,1035.5,1
1621,64,82.9,10.7,1333.33333333,1673.667,0
1622,64,92,10,1333.33333333,448.934,0
1623,64,91,9.9,1333.33333333,1016.5,0
1624,64,81.8,11.2,1333.33333333,1676.567,0
1625,64,73.3,8.6,1333.33333333,446.134,0
1626,64,74.1,10.9,1333.33333333,1009.5,0
1627,64,85.3,9.6,1333.33333333,1695.667,0
1628,64,81,8.2,1333.33333333,472.734,0
1629,64,74.1,8.3,1333.33333333,1007.6,0
1630,64,155.5,35.4,1333.33333333,1679.067,0
1631,64,98,12.5,1333.33333333,531.234,0
1632,64,75.7,9.6,1333.33333333,1012.1,0
1633,64,61,7.5,1333.33333333,1673.567,0
1634,64,53.9,5.6,1333.33333333,418.034,0
1635,64,217.4,98.8,1333.33333333,1048.3,1
1636,64,73,8.3,1333.33333333,1674.267,0
1637,64,62.4,6.7,1333.33333333,433.934,0
1638,64,70.7,7.6,1333.33333333,1005.9,0
1639,64,65.1,8,1333.33333333,1680.867,0
1640,64,59.4,7.2,1333.33333333,430.134,0
1641,64,72.9,9.1,1333.33333333,1012.1,0
1642,64,127.1,22.6,1333.33333333,1681.467,0
1643,64,76.4,9.9,1333.33333333,497.234,0
1644,64,62.6,7.9,1333.33333333,1007.4,0
1645,64,76.8,9.8,1333.33333333,1685.667,0
1646,64,68,7,1333.33333333,450.534,0
1647,64,92.6,11.6,1333.33333333,1525.7,0
1648,64,80,10.6,1333.33333333,308.467,0
1649,64,76.4,11.8,1333.33333333,466.534,0
1650,64,79.1,9.9,1333.33333333,1172.2,1
1651,64,132.8,14.3,1333.33333333,1580.267,0
1652,64,145.3,15.9,1333.33333333,415.634,0
1653,64,82.9,8.7,1333.33333333,901,0
1654,64,234.2,63,1333.33333333,1573.067,0
1655,64,108.5,13.7,1333.33333333,505.334,0
1656,64,93.1,11.9,1333.33333333,900,0
1657,64,68.2,9.3,1333.33333333,1559.667,0
1658,64,58.8,7.2,1333.33333333,311.934,0
1659,64,66.3,9.3,1333.33333333,893.8,0
1660,64,100.1,13.6,1333.33333333,1570.967,0
1661,64,82.5,8.6,1333.33333333,362.034,0
1662,64,68.8,8.7,1333.33333333,897.4,0
1663,64,67.6,8,1333.33333333,1561.767,0
1664,64,56.7,6.9,1333.33333333,313.334,0
1665,64,65.4,8.2,1333.33333333,913.5,1
1666,64,130.8,24.8,1333.33333333,1578.267,0
1667,64,87.6,10.1,1333.33333333,404.734,0
1668,64,110.5,12,1333.33333333,906.4,0
1669,64,72.7,7.8,1333.33333333,1562.267,0
1670,64,62.2,6.8,1333.33333333,318.734,0
1671,64,81.3,8.8,1333.33333333,896.7,0
1672,64,95.8,11.7,1333.33333333,1578.067,0
1673,64,86.8,10.9,1333.33333333,364.234,0
1674,64,86.4,11.5,1333.33333333,907.3,0
1675,64,80.3,10.1,1333.33333333,1569.567,0
1676,64,62.1,7.9,1333.33333333,333.734,0
1677,64,68.5,9.8,1333.33333333,907.4,0
1678,64,81,9.8,1333.33333333,1573.067,0
1679,64,69.8,8.7,1333.33333333,342.134,0
1680,64,94.9,11.4,1333.33333333,927,1
1681,64,65,8.2,1333.33333333,1566.367,0
1682,64,54.7,5.6,1333.33333333,315.134,0
1683,64,60.9,7.8,1333.33333333,895.8,0
1684,64,104.6,12,1333.33333333,2091.567,0
1685,64,92,10.6,1333.33333333,887.134,0
1686,64,76.3,11.3,1333.33333333,1300,0
1687,64,63.2,7.1,1333.33333333,60.367,0
1688,64,67.8,8,1333.33333333,1639.434,0
1689,64,58.9,6.8,1333.33333333,391.2,0
1690,64,97.6,12.1,1333.33333333,976.967,0
1691,64,68.9,9.5,1333.33333333,1637.434,0
1692,64,58.3,7,1333.33333333,390,0
1693,64,66.5,9.5,1333.33333333,978.267,0
1694,64,66.6,9.8,1333.33333333,1634.034,0
1695,64,55.4,5.9,1333.33333333,400.8,1
1696,64,60.9,7.6,1333.33333333,968.567,0
1697,64,78.3,9.9,1333.33333333,1641.434,0
1698,64,70.1,8.4,1333.33333333,407.9,0
1699,64,78.3,9.4,1333.33333333,974.667,0
1700,64,95.2,10.9,1333.33333333,1647.034,0
1701,64,90.4,10.5,1333.33333333,434.4,0
1702,64,85.2,9.5,1333.33333333,1484.567,0
