block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
918,64,68.3,7.7,1333.33333333,1091,0
919,64,76.9,9,1333.33333333,1755.767,0
920,64,68.6,8.1,1333.33333333,513.334,0
921,64,67,10.1,1333.33333333,1101.1,0
922,64,75.9,9.3,1333.33333333,1760.567,0
923,64,65.3,6.6,1333.33333333,513.734,0
924,64,62.5,7.9,1333.33333333,1091.5,0
925,64,60.5,8.2,1333.33333333,1758.667,0
926,64,55.9,6.8,1333.33333333,494.034,0
927,64,69.4,9.3,1333.33333333,1086.2,0
928,64,73.9,9.9,1333.33333333,1755.067,0
929,64,59.9,6.8,1333.33333333,504.134,0
930,64,67.7,7.8,1333.33333333,1104.5,1
931,64,97.6,11.5,1333.33333333,1763.567,0
932,64,82.7,9.9,1333.33333333,540.534,0
933,64,80.7,9.2,1333.33333333,1089.6,0
934,64,71.2,8.1,1333.33333333,1754.067,0
935,64,56.7,6.6,1333.33333333,500.234,0
936,64,82.9,9.9,1333.33333333,1093.2,0
937,64,77.6,9.4,1333.33333333,1761.267,0
938,64,65.7,6.7,1333.33333333,515.934,0
939,64,101.6,12.9,1333.33333333,1113.2,0
940,64,83.3,8.6,1333.33333333,1764.667,0
941,64,81.9,10.7,1333.33333333,527.134,0
942,64,89,10.4,1333.33333333,1096.9,0
943,64,72.3,13.7,1333.33333333,1757.567,0
944,64,60.5,7.1,1333.33333333,504.934,0
945,64,78.2,8.6,1333.33333333,1107,1
946,64,79.6,10.2,1333.33333333,2267.267,0
947,64,67.9,8.3,1333.33333333,1024.134,0
948,64,82.7,9.6,1333.33333333,1143.2,0
949,64,81.8,9.3,1333.33333333,1811.167,0
950,64,72.5,8.2,1333.33333333,570.334,0
951,64,79.6,8.9,1333.33333333,1143.4,0
952,64,82.4,9.6,1333.33333333,1810.267,0
953,64,77.8,7.8,1333.33333333,571.834,0
954,64,79.3,8.3,1333.33333333,1143.7,0
955,64,86.5,10.9,1333.33333333,1814.467,0
956,64,78.3,8,1333.33333333,580.334,0
957,64,67.4,6.9,1333.33333333,649.7,0
958,64,100.8,13.9,1333.33333333,1338.667,0
959,64,88.3,9.8,1333.33333333,118.834,0
960,64,85.9,13.1,1333.33333333,1665.7,1
961,64,73.6,8.5,1333.33333333,428.867,0
962,64,176.7,66.5,1333.33333333,985.434,0
963,64,103.2,11.8,1333.33333333,1659.4,0
964,64,89.1,10.4,1333.33333333,441.367,0
965,64,100.3,11.3,1333.33333333,992.534,0
966,64,84.2,10,1333.33333333,1654.9,0
967,64,67.6,8.1,1333.33333333,416.167,0
968,64,63.2,7.9,1333.33333333,1037.334,0
969,64,68.2,7.5,1333.33333333,1656.1,0
970,64,79,8,1333.33333333,403.167,0
971,64,60.2,7.6,1333.33333333,989.434,0
972,64,73.7,9.4,1333.33333333,1657.8,0
973,64,68.7,9,1333.33333333,408.567,0
974,64,134,32,1333.33333333,991.134,0
975,64,69.8,8.9,1333.33333333,1674,1
976,64,60.2,7.2,1333.33333333,418.767,0
977,64,86.5,10.3,1333.33333333,1001.134,0
978,64,78.5,9.1,1333.33333333,1161,0
979,64,97,11.4,1333.33333333,1349.967,0
980,64,88,10.5,1333.33333333,126.134,0
981,64,63.5,6.9,1333.33333333,1679.1,0
982,64,60.2,6.9,1333.33333333,417.567,0
983,64,87.5,10.1,1333.33333333,1515.634,0
984,64,93.8,11.6,1333.33333333,282.4,0
985,64,72.6,9.3,1333.33333333,178.567,0
986,64,88.9,11.3,1333.33333333,1851.934,0
987,64,78.5,7.9,1333.33333333,620.1,0
988,64,73.7,9.4,1333.33333333,1183.667,0
989,64,71.7,9.5,1333.33333333,1846.534,0
990,64,67.8,8.6,1333.33333333,608.1,1
991,64,93.8,11.6,1333.33333333,1185.267,0
992,64,77.6,9.4,1333.33333333,1846.134,0
993,64,73.1,8.3,1333.33333333,600.6,0
994,64,73.9,8.4,1333.33333333,1179.167,0
995,64,95,11.2,1333.33333333,1850.434,0
996,64,86.4,9.7,1333.33333333,624.6,0
997,64,66.6,7.4,1333.33333333,1179.767,0
998,64,80.3,9.1,1333.33333333,1849.234,0
999,64,67.7,8.1,1333.33333333,606.5,0
1000,64,68.4,8.2,1333.33333333,1183.967,0
1001,64,66.3,6.9,1333.33333333,1845.934,0
1002,64,66,6.9,1333.33333333,589.1,0
1003,64,60.8,7.9,1333.33333333,1174.467,0
1004,64,69.2,7.7,1333.33333333,1845.334,0
1005,64,68,9,1333.33333333,603.1,1
1006,64,71.3,9.3,1333.33333333,1197.667,0
1007,64,95.4,11.5,1333.33333333,1849.134,0
1008,64,95.5,11.2,1333.33333333,624.5,0
1009,64,70.2,9.9,1333.33333333,1179.967,0
1010,64,106.5,11.4,1333.33333333,1855.634,0
1011,64,90.9,10.5,1333.33333333,641.4,0
1012,64,82.1,9.5,1333.33333333,1187.567,0
1013,64,81.6,9.2,1333.33333333,1850.334,0
1014,64,68.6,7.9,1333.33333333,608.9,0
1015,64,62.5,7.3,1333.33333333,1178.567,0
1016,64,60.4,7.7,1333.33333333,1349.334,0
1017,64,54.7,5.7,1333.33333333,84.8,0
1018,64,61.5,7.7,1333.33333333,1490.767,0
1019,64,54.5,5.6,1333.33333333,227.634,0
1020,64,86.1,11.3,1333.33333333,1532.7,1
1021,64,83.9,10.7,1333.33333333,298.167,0
1022,64,103.2,26.9,1333.33333333,900.634,0
1023,64,64.7,9.5,1333.33333333,1515,0
1024,64,54.8,5.6,1333.33333333,255.167,0
1025,64,120.7,14,1333.33333333,1863.234,0
1026,64,102.1,12.5,1333.33333333,666.3,0
1027,64,62.7,6.7,1333.33333333,1184.367,0
1028,64,104.6,11.2,1333.33333333,1854.934,0
1029,64,88.2,10.1,1333.33333333,638.4,0
1030,64,66.8,7.6,1333.33333333,1180.467,0
1031,64,77,9.1,1333.33333333,1851.634,0
1032,64,67.9,8,1333.33333333,605.9,0
1033,64,72.5,8.7,1333.33333333,1180.567,0
1034,64,98.6,10.4,1333.33333333,1851.134,0
