block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
345,64,70.4,8.7,1333.33333333,450.8,1
346,64,86,10.7,1333.33333333,1014.967,0
347,64,80.3,9.8,1333.33333333,2182.934,0
348,64,78.5,7.9,1333.33333333,941.9,0
349,64,71.7,8.5,1333.33333333,1515.167,0
350,64,67.7,8,1333.33333333,264.234,0
351,64,90.3,10.7,1333.33333333,855.1,0
352,64,85.2,9.3,1333.33333333,1024.767,0
353,64,109.6,20.1,1333.33333333,1573.334,0
354,64,85.5,9.6,1333.33333333,361.8,0
355,64,78.9,9.3,1333.33333333,827.267,0
356,64,79,8.2,1333.33333333,1492.534,0
357,64,78.3,7.9,1333.33333333,250.4,0
358,64,91.1,12.9,1333.33333333,1829.867,0
359,64,83.1,9.9,1333.33333333,600.534,0
360,64,78.8,11.1,1333.33333333,1174.8,1
361,64,87.5,11.3,1333.33333333,1826.167,0
362,64,80.3,9.7,1333.33333333,592.834,0
363,64,79.2,8.1,1333.33333333,1159.5,0
364,64,105.8,19.8,1333.33333333,1823.367,0
365,64,67.2,7.2,1333.33333333,606.534,0
366,64,114.9,13.8,1333.33333333,1174.3,0
367,64,100.6,11.1,1333.33333333,1832.867,0
368,64,89.3,9.6,1333.33333333,613.034,0
369,64,96.5,10.9,1333.33333333,1160.3,0
370,64,84.8,9.5,1333.33333333,1821.367,0
371,64,67.8,8.2,1333.33333333,583.334,0
372,64,68.5,8.3,1333.33333333,1153.4,0
373,64,88.4,10.9,1333.33333333,1827.967,0
374,64,78.4,8,1333.33333333,595.634,0
375,64,76.9,11.9,1333.33333333,1163.3,1
376,64,78.3,11.4,1333.33333333,1823.367,0
377,64,70,8.6,1333.33333333,578.734,0
378,64,93.2,13,1333.33333333,1162.2,0
379,64,72.6,9.3,1333.33333333,1821.967,0
380,64,65,6.6,1333.33333333,571.734,0
381,64,55,5.7,1333.33333333,1153.6,0
382,64,96.3,11.7,1333.33333333,1841.667,0
383,64,84.2,10.1,1333.33333333,617.734,0
384,64,69.7,7.7,1333.33333333,1156.2,0
385,64,67.1,7.7,1333.33333333,1818.867,0
386,64,58.3,6.6,1333.33333333,561.134,0
387,64,62.3,6.8,1333.33333333,1150.9,0
388,64,65.5,9.1,1333.33333333,1821.067,0
389,64,64.7,15.3,1333.33333333,561.934,0
390,64,58.2,6.9,1333.33333333,1163.5,1
391,64,78.6,11,1333.33333333,1826.167,0
392,64,70.4,8.3,1333.33333333,581.934,0
393,64,78.3,10.8,1333.33333333,1154.4,0
394,64,73.1,9.1,1333.33333333,1819.767,0
395,64,65.4,6.9,1333.33333333,570.134,0
396,64,86.6,9.8,1333.33333333,1161.3,0
397,64,88.8,10.6,1333.33333333,1826.267,0
398,64,85,10.1,1333.33333333,594.434,0
399,64,260.2,125.7,1333.33333333,1165.6,0
400,64,140.5,31.4,1333.33333333,110.167,0
401,64,66.5,7.6,1333.33333333,1487.134,0
402,64,58.7,6.9,1333.33333333,228.6,0
403,64,79,9.4,1333.33333333,1826.967,0
404,64,68.8,8.5,1333.33333333,583.134,0
405,64,90.1,11.1,1333.33333333,1198.9,1
406,64,62.7,7.5,1333.33333333,1823.167,0
407,64,52.6,5.6,1333.33333333,560.934,0
408,64,66.5,6.9,1333.33333333,1156.8,0
409,64,72.8,9.2,1333.33333333,1824.167,0
410,64,69.3,8,1333.33333333,573.734,0
411,64,62.6,8.8,1333.33333333,1153.4,0
412,64,79.2,11.7,1333.33333333,1829.567,0
413,64,64,6.5,1333.33333333,586.134,0
414,64,77.4,9,1333.33333333,1157.8,0
415,64,85.7,10,1333.33333333,1826.167,0
416,64,81,9.5,1333.33333333,591.434,0
417,64,82.4,9.4,1333.33333333,1160.6,0
418,64,66.1,7.4,1333.33333333,1824.067,0
419,64,57.9,6.4,1333.33333333,565.334,0
420,64,88.5,10,1333.33333333,1169.1,1
421,64,114,21.5,1333.33333333,1828.067,0
422,64,72.5,7.8,1333.33333333,620.834,0
423,64,55.5,5.9,1333.33333333,1151.6,0
424,64,94.1,11.8,1333.33333333,1830.267,0
425,64,86.3,10.2,1333.33333333,604.034,0
426,64,78.6,11.8,1333.33333333,1153.5,0
427,64,71.9,8.7,1333.33333333,1830.267,0
428,64,66.8,8.1,1333.33333333,578.834,0
429,64,79.1,10.4,1333.33333333,1165.3,0
430,64,77.5,9.1,1333.33333333,1820.567,0
431,64,68.6,8.1,1333.33333333,575.434,0
432,64,75.5,8.4,1333.33333333,1156.1,0
433,64,120.2,13.6,1333.33333333,1836.767,0
434,64,109.7,12.5,1333.33333333,638.834,0
435,64,81.9,9.3,1333.33333333,1171,1
436,64,62,7.4,1333.33333333,1823.167,0
437,64,53.6,6.6,1333.33333333,560.334,0
438,64,83.7,10.5,1333.33333333,1162.1,0
439,64,79.2,8.1,1333.33333333,1839.167,0
440,64,76.8,7.8,1333.33333333,597.334,0
441,64,88.5,13.7,1333.33333333,1165.4,0
442,64,85,15.6,1333.33333333,1829.167,0
443,64,70.2,8.3,1333.33333333,591.234,0
444,64,138.3,25.9,1333.33333333,1173.9,0
445,64,78.2,10.5,1333.33333333,1828.967,0
446,64,67.6,8,1333.33333333,584.134,0
447,64,83.6,9.7,1333.33333333,1171.8,0
448,64,82.4,9.3,1333.33333333,1829.967,0
449,64,69.3,7.8,1333.33333333,589.534,0
450,64,73.4,8.3,1333.33333333,678.1,1
451,64,79.9,9.1,1333.33333333,1337.667,0
452,64,68.6,8.2,1333.33333333,94.534,0
453,64,126.1,35.9,1333.33333333,1673.3,0
454,64,75.1,9.5,1333.33333333,478.667,0
455,64,73.1,9.2,1333.33333333,1008.934,0
456,64,72.9,9,1333.33333333,1681.4,0
457,64,65.5,6.8,1333.33333333,431.367,0
458,64,113,14.4,1333.33333333,1011.834,0
459,64,62.4,8.1,1333.33333333,1667.7,0
460,64,56.2,6.6,1333.33333333,405.267,0
461,64,78.6,9.2,1333.33333333,1006.434,0
462,64,75.2,8.9,1333.33333333,1668.9,0
463,64,68.2,8,1333.33333333,421.367,0
464,64,100.4,13.5,1333.33333333,1008.734,0
465,64,82.3,10.4,1333.33333333,1835.4,1
466,64,69.9,7.9,1333.33333333,594.867,0
467,64,83.7,9.3,1333.33333333,1006.234,0
468,64,77.9,9.4,1333.33333333,1672.5,0
469,64,68.7,8.3,1333.33333333,427.667,0
470,64,80.6,9.4,1333.33333333,1003.234,0
471,64,57.4,6.7,1333.33333333,1667.1,0
472,64,51.9,5.3,1333.33333333,399.367,0
473,64,72.3,13,1333.33333333,1002.634,0
474,64,70.7,8.8,1333.33333333,1668.7,0
475,64,68.2,8.1,1333.33333333,416.467,0
476,64,89.8,10.8,1333.33333333,1006.134,0
477,64,67,9.2,1333.33333333,1667.4,0
478,64,56.4,6.7,1333.33333333,409.467,0
479,64,80.7,10.3,1333.33333333,1008.834,0
480,64,118.1,13.7,1333.33333333,1699,1
481,64,104,12.1,1333.33333333,498.367,0
482,64,64.3,7.5,1333.33333333,1002.534,0
483,64,66.3,7.4,1333.33333333,1666.9,0
484,64,55.2,6.5,1333.33333333,408.267,0
485,64,63.1,7.5,1333.33333333,1001.534,0
486,64,72,8.9,1333.33333333,1669.2,0
487,64,64.8,6.7,1333.33333333,417.967,0
488,64,56.3,6.3,1333.33333333,1001.734,0
489,64,82.8,9.9,1333.33333333,1673.7,0
490,64,82.2,9.8,1333.33333333,435.467,0
491,64,112.1,15.5,1333.33333333,1011.034,0
492,64,83.6,11.3,1333.33333333,1676.6,0
493,64,72.2,8.6,1333.33333333,437.367,0
494,64,65.2,7.8,1333.33333333,1005.334,0
495,64,72.7,8.7,1333.33333333,1691.8,1
496,64,64.9,6.6,1333.33333333,441.567,0
497,64,71.5,8.4,1333.33333333,1509.234,0
498,64,69.3,7.9,1333.33333333,257.7,0
499,64,82.7,9.1,1333.33333333,1603.767,0
500,64,73.8,8.4,1333.33333333,363.834,0
501,64,58.4,6.8,1333.33333333,931.6,0
502,64,57.7,6.7,1333.33333333,2104.467,0
503,64,53.9,5.7,1333.33333333,837.434,0
504,64,97.4,21.6,1333.33333333,1278.9,0
505,64,54.9,5.5,1333.33333333,51.967,0
506,64,82.9,9.3,1333.33333333,1585.934,0
507,64,83,10.5,1333.33333333,347.8,0
508,64,80.5,11,1333.33333333,909.567,0
509,64,80.7,10.9,1333.33333333,1574.534,0
