block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
201,7,19,2.5,145.833333333,987.667,0
202,64,81.3,8.9,1333.33333333,879.834,0
203,333,308.1,33,6937.5,1525.9,0
204,1,17.5,3.7,20.8333333333,1525.5,1
205,7,17.2,2.5,145.833333333,1524.667,0
206,64,72.4,8.5,1333.33333333,1414.934,0
207,333,335.5,36.9,6937.5,248.9,0
208,1,20.8,4.1,20.8333333333,1078.9,0
209,7,21,2.8,145.833333333,1081.767,0
210,64,99.1,11.8,1333.33333333,977.634,0
211,333,428.5,48.6,6937.5,1677,0
212,1,15.6,2.9,20.8333333333,628.6,0
213,7,14.8,1.8,145.833333333,625.567,0
214,64,63.4,7.2,1333.33333333,509.734,0
215,333,298.3,31.3,6937.5,1211.5,0
216,1,17.9,3.7,20.8333333333,1216.2,1
217,7,16.2,2.3,145.833333333,1216.367,0
218,64,71.2,7.4,1333.33333333,1105.634,0
219,333,392.9,39.9,6937.5,1799.6,0
220,1,20.3,3.3,20.8333333333,758.3,0
221,7,24.4,3.1,145.833333333,761.167,0
222,64,133.4,22.4,1333.33333333,664.834,0
223,333,425.3,45.6,6937.5,1352,0
224,1,21,3.6,20.8333333333,1319.9,0
225,7,18.2,2.4,145.833333333,1322.967,0
226,64,87,11.2,1333.33333333,1216.134,0
227,333,295.1,34.3,6937.5,1893.1,0
228,1,14.7,2.9,20.8333333333,897.4,1
229,7,13.3,1.7,145.833333333,893.467,0
230,64,74.5,9,1333.33333333,776.234,0
231,333,281,31.2,6937.5,1452.9,0
232,1,19.7,3.9,20.8333333333,1447.3,0
233,7,18.8,2.3,145.833333333,1449.067,0
234,64,78.4,9,1333.33333333,1341.134,0
235,333,349,37.7,6937.5,181.1,0
236,1,18.2,4.3,20.8333333333,1012.3,0
237,7,18.1,2.6,145.833333333,1012.367,0
238,64,77.4,8.7,1333.33333333,903.134,0
239,333,287.5,33,6937.5,1583.4,0
240,1,18.6,3.7,20.8333333333,1593,1
241,7,16.6,2.4,145.833333333,1593.667,0
242,64,62.7,7.4,1333.33333333,1479.834,0
243,333,280.3,30.9,6937.5,285.4,0
244,1,22.4,3.9,20.8333333333,1371.501,0
245,7,20.7,2.6,145.833333333,1376.367,0
246,64,90.4,10.5,1333.33333333,1273.834,0
247,333,411.1,45.3,6937.5,144.8,0
248,1,30.3,6.4,20.8333333333,935.501,0
249,7,24.2,3.5,145.833333333,948.267,0
250,64,98.2,12,1333.33333333,847.934,0
251,333,291.3,33.3,6937.5,1508.1,0
252,1,19.4,3.6,20.8333333333,1018.5,1
253,7,18.9,2.6,145.833333333,1020.367,0
254,64,65.3,7.5,1333.33333333,908.634,0
255,333,430.3,57.2,6937.5,1167.2,0
256,1,26.6,5.9,20.8333333333,1121.6,0
257,7,14.4,2.1,145.833333333,1130.167,0
258,64,73.3,7.4,1333.33333333,1017.534,0
259,333,644.5,91.2,6937.5,1758,0
260,1,19.9,2.7,20.8333333333,681.7,0
261,7,15.4,2.1,145.833333333,682.967,0
262,64,63.8,7.4,1333.33333333,567.834,0
263,333,390.2,46.9,6937.5,1800.9,0
264,1,19.9,3.9,20.8333333333,732.6,1
265,7,15.4,2,145.833333333,733.867,0
266,64,64.2,7.5,1333.33333333,618.734,0
267,333,329.9,37.1,6937.5,1301.4,0
268,1,17.2,3.8,20.8333333333,1272.2,0
269,7,14.2,2.3,145.833333333,1270.567,0
270,64,62.2,7.8,1333.33333333,1153.934,0
271,333,449.9,51.7,6937.5,1882.2,0
272,1,96,40.1,20.8333333333,1343.2,0
273,7,31,10.4,145.833333333,1422.167,0
274,64,102.6,17.7,1333.33333333,1327.734,0
275,333,478.2,80,6937.5,212,0
276,1,16.1,3.1,20.8333333333,927.6,1
277,7,14.6,1.8,145.833333333,924.967,0
278,64,62.2,6.9,1333.33333333,809.134,0
279,333,427.1,45.8,6937.5,1525.5,0
280,1,15.9,4,20.8333333333,472.8,0
281,7,15.4,2.4,145.833333333,470.067,0
282,64,62.5,7.4,1333.33333333,354.834,0
283,333,428.3,48.6,6937.5,1078.4,0
284,1,13.2,2.4,20.8333333333,1034.4,0
285,7,15.2,1.9,145.833333333,1028.967,0
286,64,62.5,6.8,1333.33333333,913.434,0
287,333,288,30.4,6937.5,1616,0
288,1,24.2,5.1,20.8333333333,1615.4,1
289,7,14.1,1.9,145.833333333,1621.967,0
290,64,74.2,7.7,1333.33333333,1509.234,0
291,333,333.8,33.8,6937.5,345.1,0
292,1,25.7,7.1,20.8333333333,1158.3,0
293,7,14.9,2,145.833333333,1165.567,0
294,64,66.5,7.3,1333.33333333,1049.834,0
295,333,380.3,40.3,6937.5,1754.5,0
296,1,23.1,4.6,20.8333333333,729.3,0
297,7,18.9,2.6,145.833333333,734.967,0
298,64,77.8,8.9,1333.33333333,626.734,0
299,333,410.5,45.7,6937.5,1336.6,0
300,1,18.6,4,20.8333333333,1311.4,1
301,7,17.3,2.7,145.833333333,1311.867,0
302,64,74.7,9,1333.33333333,1202.434,0
303,333,414.2,57.4,6937.5,1938.6,0
304,1,21.6,3.8,20.8333333333,897.9,0
305,7,17.1,2,145.833333333,904.867,0
306,64,66.9,7.4,1333.33333333,790.734,0
307,333,377.6,39.3,6937.5,1486.2,0
308,1,12,1.7,20.8333333333,1457.7,0
309,7,15.7,1.7,145.833333333,1451.767,0
310,64,84.5,10.4,1333.33333333,1344.334,0
311,333,399.2,45.1,6937.5,209.8,0
312,1,16.4,3.6,20.8333333333,1308.5,1
313,7,13.5,1.9,145.833333333,1306.567,0
314,64,62.9,7.3,1333.33333333,1189.534,0
315,333,361,40.3,6937.5,1878,0
316,1,39.4,25.5,20.8333333333,849.4,0
317,7,81.7,33.4,145.833333333,872.967,0
318,64,150.9,62.5,1333.33333333,834.034,0
319,333,350.3,38.1,6937.5,1445.1,0
320,1,19.9,4.4,20.8333333333,1420.9,0
321,7,18.4,2.8,145.833333333,1422.967,0
322,64,89.8,11.3,1333.33333333,1316.934,0
323,333,397.7,46.5,6937.5,181.7,0
324,1,17.3,3.5,20.8333333333,994.5,1
325,7,19,2.3,145.833333333,993.567,0
326,64,77.8,8.8,1333.33333333,885.734,0
327,333,400.8,44,6937.5,1573.4,0
328,1,21.3,5.8,20.8333333333,539.1,0
329,7,13.5,1.9,145.833333333,542.067,0
330,64,60.6,7.2,1333.33333333,424.934,0
331,333,398.7,46.8,6937.5,1149.4,0
332,1,15.6,3,20.8333333333,1098.9,0
333,7,14.5,2,145.833333333,1095.867,0
334,64,61.3,7.1,1333.33333333,980.034,0
335,333,530.7,62.8,6937.5,1733.9,0
336,1,17.9,3.9,20.8333333333,685.6,1
337,7,20.3,3.3,145.833333333,685.967,0
338,64,86,10.7,1333.33333333,582.934,0
339,333,359.3,39.1,6937.5,1253,0
340,1,15.6,3.6,20.8333333333,1225.8,0
341,7,16.4,2.6,145.833333333,1223.167,0
342,64,71.6,8.5,1333.33333333,1112.434,0
343,333,397.2,45.4,6937.5,1838.1,0
344,1,19.2,3.7,20.8333333333,794.4,0
345,7,23.5,2.9,145.833333333,796.267,0
346,64,92.8,10.3,1333.33333333,696.834,0
347,333,359.4,38.4,6937.5,1382,0
348,1,16.5,3.3,20.8333333333,1421.8,1
349,7,15,2.2,145.833333333,1419.567,0
350,64,60.1,7.4,1333.33333333,1303.734,0
351,333,287,32.8,6937.5,105.4,0
352,1,21.8,5.3,20.8333333333,979.3,0
353,7,18.5,3,145.833333333,984.067,0
354,64,89.5,11.2,1333.33333333,879.234,0
355,333,355.6,40.5,6937.5,1567.2,0
356,1,15.8,3,20.8333333333,538.2,0
357,7,19,2.4,145.833333333,535.967,0
358,64,85.4,9.8,1333.33333333,431.234,0
359,333,417.1,45.5,6937.5,1148.1,0
360,1,17.2,3.5,20.8333333333,1411.7,1
361,7,18.3,2.7,145.833333333,1411.167,0
362,64,84.7,10.4,1333.33333333,1306.234,0
363,333,400.3,44.8,6937.5,171.6,0
364,1,15.2,2.9,20.8333333333,954,0
365,7,14.7,1.8,145.833333333,950.767,0
366,64,62.7,7.1,1333.33333333,835.034,0
367,333,363.9,40.2,6937.5,1548.1,0
368,1,18.3,3.3,20.8333333333,1524.1,0
369,7,18.7,2.5,145.833333333,1524.267,0
370,64,78.3,8.9,1333.33333333,1416.134,0
371,333,347.2,37.7,6937.5,254.7,0
372,1,17.6,4.5,20.8333333333,1102.9,1
373,7,18.7,3.3,145.833333333,1102.867,0
