block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
497,64,66.6,10.1,1333.33333333,1837.834,0
498,64,53.9,5.5,1333.33333333,588.3,0
499,64,94.8,11.5,1333.33333333,1190.367,0
500,64,78.5,9.1,1333.33333333,1859.734,0
501,64,71.3,8,1333.33333333,626,0
502,64,83.3,8.9,1333.33333333,1176.767,0
503,64,75.5,8.2,1333.33333333,1842.434,0
504,64,72.5,8,1333.33333333,605.6,0
505,64,89.1,10.7,1333.33333333,1187.767,0
506,64,78.5,9.6,1333.33333333,1855.334,0
507,64,97.8,10.7,1333.33333333,629.8,0
508,64,96.1,11.4,1333.33333333,1192.867,0
509,64,82.8,9.9,1333.33333333,1854.834,0
510,64,72.4,8.9,1333.33333333,647.8,1
511,64,66.2,9.2,1333.33333333,1178.767,0
512,64,81,11.3,1333.33333333,1378.134,0
513,64,69.3,8.8,1333.33333333,147.3,0
514,64,88.7,11.1,1333.33333333,1703.767,0
515,64,78.7,8,1333.33333333,484.634,0
516,64,148.3,21.8,1333.33333333,1041.2,0
517,64,134.2,15.5,1333.33333333,1713.067,0
518,64,121.4,13.2,1333.33333333,543.734,0
519,64,108.9,11.5,1333.33333333,1031.9,0
520,64,71.4,8.1,1333.33333333,1687.567,0
521,64,53.6,5.5,1333.33333333,442.934,0
522,64,63.1,7.9,1333.33333333,1026.4,0
523,64,91.3,11.5,1333.33333333,1711.267,0
524,64,79.5,8,1333.33333333,494.934,0
525,64,71.7,8.3,1333.33333333,1051.1,1
526,64,97,12.2,1333.33333333,1700.367,0
527,64,90,10.7,1333.33333333,488.434,0
528,64,239.2,82.8,1333.33333333,1024.7,0
529,64,70.3,10,1333.33333333,1697.967,0
530,64,55,7.2,1333.33333333,452.034,0
531,64,71.5,7.9,1333.33333333,1027.5,0
532,64,94,11.1,1333.33333333,1699.267,0
533,64,82.5,8.4,1333.33333333,484.134,0
534,64,76.9,9.7,1333.33333333,1030.4,0
535,64,87.7,9.7,1333.33333333,1696.967,0
536,64,76.7,8.1,1333.33333333,471.934,0
537,64,102.3,11.2,1333.33333333,1030.9,0
538,64,88.7,9.9,1333.33333333,1694.367,0
539,64,68.1,7.3,1333.33333333,471.134,0
540,64,204.7,68.9,1333.33333333,1073.3,1
541,64,86.9,10.3,1333.33333333,2203.067,0
542,64,101.5,17.2,1333.33333333,983.434,0
543,64,79,9.7,1333.33333333,1541.4,0
544,64,70.4,8.2,1333.33333333,308.167,0
545,64,93.2,11.2,1333.33333333,381.734,0
546,64,66.3,9.4,1333.33333333,845.9,0
547,64,84,10.7,1333.33333333,1511.367,0
548,64,82.1,10.2,1333.33333333,287.434,0
549,64,77.8,11.9,1333.33333333,841.3,0
550,64,98,11.4,1333.33333333,1524.367,0
551,64,86.3,9.9,1333.33333333,315.134,0
552,64,138.8,16.8,1333.33333333,885.7,0
553,64,68.8,7.2,1333.33333333,1515.767,0
554,64,58.9,6.5,1333.33333333,268.134,0
555,64,68.2,7.8,1333.33333333,1855.9,1
556,64,53.8,5.6,1333.33333333,607.867,0
557,64,71.8,8.8,1333.33333333,1194.534,0
558,64,90.1,10.9,1333.33333333,2362.1,0
559,64,82.8,8.3,1333.33333333,1145.167,0
560,64,90.1,11,1333.33333333,1461.934,0
561,64,80.6,9.6,1333.33333333,242.4,0
562,64,196.2,97.8,1333.33333333,2457.867,0
563,64,93.4,14,1333.33333333,1352.834,0
564,64,77.8,9.4,1333.33333333,136.4,0
565,64,68.4,8.1,1333.33333333,1383.467,0
566,64,62.2,10.8,1333.33333333,138.434,0
567,64,85.2,9.6,1333.33333333,1721.1,0
568,64,74.6,8.2,1333.33333333,494.667,0
569,64,68.6,7.3,1333.33333333,1052.234,0
570,64,70.5,7.8,1333.33333333,1730.4,1
571,64,56.2,6.4,1333.33333333,484.567,0
572,64,63.5,7.5,1333.33333333,1052.534,0
573,64,68.6,7.2,1333.33333333,1720.8,0
574,64,73.7,7.9,1333.33333333,477.167,0
575,64,155.5,31.9,1333.33333333,1053.934,0
576,64,77.8,11.6,1333.33333333,1721.7,0
577,64,68.9,8.8,1333.33333333,487.667,0
578,64,96.1,13.3,1333.33333333,1061.734,0
579,64,65.3,9.3,1333.33333333,1722.9,0
580,64,56.3,6.7,1333.33333333,472.067,0
581,64,71.4,8.7,1333.33333333,1091.334,0
582,64,78.9,9.6,1333.33333333,1767.9,0
583,64,70.4,8.4,1333.33333333,534.567,0
584,64,85.7,9.8,1333.33333333,1093.634,0
585,64,92.4,10.4,1333.33333333,1774.8,1
586,64,89.8,9.8,1333.33333333,559.067,0
587,64,149.3,28.7,1333.33333333,1101.034,0
588,64,78.9,9.4,1333.33333333,1762.2,0
589,64,79.8,8.1,1333.33333333,531.867,0
590,64,67.9,6.9,1333.33333333,1094.334,0
591,64,69.9,7.9,1333.33333333,1760,0
592,64,66.9,6.8,1333.33333333,517.467,0
593,64,99.2,14.2,1333.33333333,1105.534,0
594,64,64.1,9.2,1333.33333333,1761.3,0
595,64,107.4,12.8,1333.33333333,510.567,0
596,64,79.9,11.8,1333.33333333,1096.934,0
